Query.Mass,Matched.Compound,Matched.Form,Mass.Diff,Pathway.Name,Pathway.ID,Pathway.Compound.Total,Pathway.Match.By,Matched.Compound.Name,p.value,t.score,pos_inx,Feature.ID
784.1499,C00016,M-H [1-],7.60000000354921e-05,Di-unsaturated fatty acid beta-oxidation,mfn1v10path128,26,Matched.Compound,FAD,0.445406552,-0.13,FALSE,784.1499
808.11823,C00024,M-H [1-],0.000293999999939842,Di-unsaturated fatty acid beta-oxidation,mfn1v10path128,26,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
766.1079,C00010,M-H [1-],2.39999999394058e-05,Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation,mfn1v10path129,19,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
784.1499,C00016,M-H [1-],7.60000000354921e-05,Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation,mfn1v10path129,19,Matched.Compound,FAD,0.445406552,-0.13,FALSE,784.1499
808.11823,C00024,M-H [1-],0.000293999999939842,Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation,mfn1v10path129,19,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
836.14989,C00630,M-H [1-],6.60000000607397e-05,Dimethyl-branched-chain fatty acid mitochondrial beta-oxidation,mfn1v10path129,19,Matched.Compound,Isobutyryl-CoA,0.157334428,-0.26,FALSE,836.14989
176.07061,C16595,M-H2O+H [1+],3.35332299812308e-05,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",0.89202553,-0.27,TRUE,176.07061
176.07061,C16587,M-H2O+H [1+],3.35332299812308e-05,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,3-Carbamoyl-2-phenylpropionaldehyde,0.89202553,-0.27,TRUE,176.07061
178.08625,C16586,M-H2O+H [1+],7.3533230022349e-05,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,"2-Phenyl-1,3-propanediol monocarbamate",0.000295197,-0.67,TRUE,178.08625
192.06552,C16596,M+H [1+],4.40000000025975e-05,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,"5-Phenyl-1,3-oxazinane-2,4-dione",0.068511248,-0.67,TRUE,192.06552
192.06552,C16591,M-H2O+H [1+],4.35332299844049e-05,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,3-Carbamoyl-2-phenylpropionic acid,0.068511248,-0.67,TRUE,192.06552
192.06662,C16595,M-H [1-],4.00000001832268e-06,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",0.124728237,-0.18,FALSE,192.06662
192.06662,C16587,M-H [1-],4.00000001832268e-06,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,3-Carbamoyl-2-phenylpropionaldehyde,0.124728237,-0.18,FALSE,192.06662
196.09682,C16586,M+H [1+],4.40000000310192e-05,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,"2-Phenyl-1,3-propanediol monocarbamate",0.675426794,0.05,TRUE,196.09682
219.07751,C07501,M-H2O-H [1-],0.000499999999988177,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,Felbamate,0.626481759,0.16,FALSE,219.07751
255.09758,C16582,M+H [1+],3.99999998990097e-06,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,2-Hydroxyfelbamate,0.000337672,-0.84,TRUE,255.09758
255.09758,C16584,M+H [1+],3.99999998990097e-06,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,p-Hydroxyfelbamate,0.000337672,-0.84,TRUE,255.09758
278.09829,C16612,M-H2O+H [1+],0.00071353322999812,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,Citalopram aldehyde,6.35e-05,3.6,TRUE,278.09829
458.18172,C16577,M-H2O+H [1+],0.000843533230010962,Drug metabolism - cytochrome P450,mfn1v10path130,53,Matched.Compound,Codeine-6-glucuronide,0.021628374,-0.43,TRUE,458.18172
117.06586,C16622,M+H [1+],1.60000000022364e-05,Drug metabolism - other enzymes,mfn1v10path131,31,Matched.Compound,"N,N'-Diacetylhydrazine",0.000485779,-0.86,TRUE,117.06586
162.11245,C00318,M+H [1+],2.59999999911997e-05,Fatty Acid Metabolism,mfn1v10path134,63,Matched.Compound,C00318,0.000236492,-0.72,TRUE,162.11245
199.17035,C02679,M-H [1-],2.59999999911997e-05,Fatty Acid Metabolism,mfn1v10path134,63,Matched.Compound,Dodecanoic acid,0.973480253,0.26,FALSE,199.17035
227.20165,C06424,M-H [1-],2.59999999911997e-05,Fatty Acid Metabolism,mfn1v10path134,63,Matched.Compound,Myristic acid,0.063145609,-3.72,FALSE,227.20165
255.23295,C00249,M-H [1-],2.5999999962778e-05,Fatty Acid Metabolism,mfn1v10path134,63,Matched.Compound,Palmitic acid,0.850577182,0.45,FALSE,255.23295
279.23295,C01595,M-H [1-],2.59999999911997e-05,Fatty Acid Metabolism,mfn1v10path134,63,Matched.Compound,Linoleic acid,0.793829711,0.83,FALSE,279.23295
283.26422,C01530,M-H [1-],3.99999998990097e-06,Fatty Acid Metabolism,mfn1v10path134,63,Matched.Compound,Stearic acid,0.832517065,0.67,FALSE,283.26422
369.35159,C00187,M-H2O+H [1+],1.35332300033042e-05,Fatty Acid Metabolism,mfn1v10path134,63,Matched.Compound,Cholesterol,0.071964333,0.84,TRUE,369.35159
766.1079,C00010,M-H [1-],2.39999999394058e-05,Fatty Acid Metabolism,mfn1v10path134,63,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
808.11823,C00024,M-H [1-],0.000293999999939842,Fatty Acid Metabolism,mfn1v10path134,63,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
227.20165,C06424,M-H [1-],2.59999999911997e-05,Fatty acid activation,mfn1v10path135,74,Matched.Compound,Myristic acid,0.063145609,-3.72,FALSE,227.20165
255.23295,C00249,M-H [1-],2.5999999962778e-05,Fatty acid activation,mfn1v10path135,74,Matched.Compound,Palmitic acid,0.850577182,0.45,FALSE,255.23295
279.23295,C01595,M-H [1-],2.59999999911997e-05,Fatty acid activation,mfn1v10path135,74,Matched.Compound,Linoleic acid,0.793829711,0.83,FALSE,279.23295
281.2486,C01712,M-H [1-],2.39999999962492e-05,Fatty acid activation,mfn1v10path135,74,Matched.Compound,Elaidic acid,0.888111225,0.53,FALSE,281.2486
283.26422,C01530,M-H [1-],3.99999998990097e-06,Fatty acid activation,mfn1v10path135,74,Matched.Compound,Stearic acid,0.832517065,0.67,FALSE,283.26422
346.05571,C00020,M-H [1-],0.000114000000053238,Fatty acid activation,mfn1v10path135,74,Matched.Compound,Adenosine monophosphate,0.00068178,-0.77,FALSE,346.05571
766.1079,C00010,M-H [1-],2.39999999394058e-05,Fatty acid activation,mfn1v10path135,74,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
784.1499,C00016,M-H [1-],7.60000000354921e-05,Fatty acid activation,mfn1v10path135,74,Matched.Compound,FAD,0.445406552,-0.13,FALSE,784.1499
808.11823,C00024,M-H [1-],0.000293999999939842,Fatty acid activation,mfn1v10path135,74,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
836.14989,C00136,M-H [1-],6.60000000607397e-05,Fatty acid activation,mfn1v10path135,74,Matched.Compound,Butyryl-CoA,0.157334428,-0.26,FALSE,836.14989
766.1079,C00010,M-H [1-],2.39999999394058e-05,Fatty acid oxidation,mfn1v10path136,35,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
784.1499,C00016,M-H [1-],7.60000000354921e-05,Fatty acid oxidation,mfn1v10path136,35,Matched.Compound,FAD,0.445406552,-0.13,FALSE,784.1499
808.11823,C00024,M-H [1-],0.000293999999939842,Fatty acid oxidation,mfn1v10path136,35,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
145.01429,C00026,M-H [1-],6.59999999754746e-05,"Fatty acid oxidation, peroxisome",mfn1v10path137,28,Matched.Compound,Oxoglutaric acid,3.65e-05,-0.73,FALSE,145.01429
766.1079,C00010,M-H [1-],2.39999999394058e-05,"Fatty acid oxidation, peroxisome",mfn1v10path137,28,Matched.Compound,Coenzyme A,0.074613198,-0.44,FALSE,766.1079
808.11823,C00024,M-H [1-],0.000293999999939842,"Fatty acid oxidation, peroxisome",mfn1v10path137,28,Matched.Compound,Acetyl-CoA,0.002146583,-0.66,FALSE,808.11823
168.99075,C00661,M-H [1-],2.59999999911997e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,C00661,0.011959949,-0.62,FALSE,168.99075
168.99075,C00111,M-H [1-],2.59999999911997e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Dihydroxyacetone phosphate,0.011959949,-0.62,FALSE,168.99075
179.0561,C00031,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,D-Glucose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00267,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,alpha-D-Glucose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00095,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,D-Fructose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00159,M-H [1-],2.4000000024671e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,D-Mannose,0.000937791,-0.7,FALSE,179.0561
179.05612,C00031,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,D-Glucose,0.889987221,0.06,FALSE,179.05612
179.05612,C00267,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,alpha-D-Glucose,0.889987221,0.06,FALSE,179.05612
179.05612,C00095,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,D-Fructose,0.889987221,0.06,FALSE,179.05612
179.05612,C00159,M-H [1-],4.00000001832268e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,D-Mannose,0.889987221,0.06,FALSE,179.05612
218.06701,CE2847,M-H2O-H [1-],0.000548158600025772,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,CE2847,0.571393857,-0.24,FALSE,218.06701
241.01188,CE3075,M-H2O-H [1-],0.000546000000014146,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,CE3075,0.000365825,-0.84,FALSE,241.01188
241.01188,C00275,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Mannose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C05345,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Beta-D-Fructose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C01094,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,"3a,6b,7a,12a-Tetrahydroxy-5b-cholanoic acid",0.000365825,-0.84,FALSE,241.01188
241.01188,C00085,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Fructose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C00636,M-H2O-H [1-],0.000570000000010396,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,D-Mannose 1-phosphate,0.000365825,-0.84,FALSE,241.01188
243.02751,C02985,M-H [1-],1.39999999930751e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Fucose 1-phosphate,0.034773356,-0.37,FALSE,243.02751
259.02136,CE3074,M+H [1+],1.50000000189721e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,CE3074,0.111624449,-1.17,TRUE,259.02136
259.02242,CE3075,M-H [1-],2.79999999861502e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,CE3075,0.000230005,-0.83,FALSE,259.02242
259.02242,C00275,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Mannose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C05345,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Beta-D-Fructose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C02976,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,C02976,0.000230005,-0.83,FALSE,259.02242
259.02242,C01094,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,"3a,6b,7a,12a-Tetrahydroxy-5b-cholanoic acid",0.000230005,-0.83,FALSE,259.02242
259.02242,C00085,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Fructose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C00636,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,D-Mannose 1-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02243,CE3075,M-H [1-],1.80000000113978e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,CE3075,0.022058477,-1.24,FALSE,259.02243
259.02243,C00275,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Mannose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C05345,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Beta-D-Fructose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C02976,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,C02976,0.022058477,-1.24,FALSE,259.02243
259.02243,C01094,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,"3a,6b,7a,12a-Tetrahydroxy-5b-cholanoic acid",0.022058477,-1.24,FALSE,259.02243
259.02243,C00085,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Fructose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C00636,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,D-Mannose 1-phosphate,0.022058477,-1.24,FALSE,259.02243
338.98866,C05378,M-H [1-],6.40000000089458e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,"beta-D-Fructose 1,6-bisphosphate",0.000204166,-0.87,FALSE,338.98866
338.98866,C00354,M-H [1-],6.40000000089458e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,"Fructose 1,6-bisphosphate",0.000204166,-0.87,FALSE,338.98866
338.98866,C03693,M-H [1-],6.40000000089458e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,C03693,0.000204166,-0.87,FALSE,338.98866
338.98866,C00665,M-H [1-],6.40000000089458e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,"D-Fructose 2,6-bisphosphate",0.000204166,-0.87,FALSE,338.98866
442.01703,C00035,M-H [1-],5.99999998485146e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Guanosine diphosphate,0.000851243,-0.6,FALSE,442.01703
521.98338,C00044,M-H [1-],4.39999998889107e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Guanosine triphosphate,0.001745815,-0.78,FALSE,521.98338
586.05929,C00096,M-H2O-H [1-],0.000480000000038672,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Guanosine diphosphate mannose,0.59663851,-0.41,FALSE,586.05929
586.05929,C14830,M-H [1-],3.39999999141583e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,C14830,0.59663851,-0.41,FALSE,586.05929
586.05929,C01222,M-H [1-],3.39999999141583e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,GDP-4-Dehydro-6-deoxy-D-mannose,0.59663851,-0.41,FALSE,586.05929
588.07495,C00325,M-H [1-],2.60000000480431e-05,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,GDP-L-fucose,0.010646129,-0.37,FALSE,588.07495
604.06993,C00096,M-H [1-],6.00000009853829e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,Guanosine diphosphate mannose,0.001152402,-0.8,FALSE,604.06993
89.02442,C00577,M-H [1-],3.99999998990097e-06,Fructose and mannose metabolism,mfn1v10path138,33,Matched.Compound,D-Glyceraldehyde,0.015748409,-0.44,FALSE,89.02442
168.99075,C00111,M-H [1-],2.59999999911997e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Dihydroxyacetone phosphate,0.011959949,-0.62,FALSE,168.99075
179.0561,C00031,M-H [1-],2.4000000024671e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Glucose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00221,M-H [1-],2.4000000024671e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,beta-D-Glucose,0.000937791,-0.7,FALSE,179.0561
179.0561,C02336,M-H [1-],2.4000000024671e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,beta-D-Fructose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00267,M-H [1-],2.4000000024671e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,alpha-D-Glucose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00095,M-H [1-],2.4000000024671e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Fructose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00795,M-H [1-],2.4000000024671e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Tagatose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00124,M-H [1-],2.4000000024671e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Galactose,0.000937791,-0.7,FALSE,179.0561
179.0561,C00159,M-H [1-],2.4000000024671e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Mannose,0.000937791,-0.7,FALSE,179.0561
179.05612,C00031,M-H [1-],4.00000001832268e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Glucose,0.889987221,0.06,FALSE,179.05612
179.05612,C00221,M-H [1-],4.00000001832268e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,beta-D-Glucose,0.889987221,0.06,FALSE,179.05612
179.05612,C02336,M-H [1-],4.00000001832268e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,beta-D-Fructose,0.889987221,0.06,FALSE,179.05612
179.05612,C00267,M-H [1-],4.00000001832268e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,alpha-D-Glucose,0.889987221,0.06,FALSE,179.05612
179.05612,C00095,M-H [1-],4.00000001832268e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Fructose,0.889987221,0.06,FALSE,179.05612
179.05612,C00795,M-H [1-],4.00000001832268e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Tagatose,0.889987221,0.06,FALSE,179.05612
179.05612,C00124,M-H [1-],4.00000001832268e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Galactose,0.889987221,0.06,FALSE,179.05612
179.05612,C00159,M-H [1-],4.00000001832268e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Mannose,0.889987221,0.06,FALSE,179.05612
241.01188,C00103,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Glucose 1-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C01097,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Tagatose 6-phosphate,0.000365825,-0.84,FALSE,241.01188
241.01188,C00446,M-H2O-H [1-],0.000570000000010396,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Galactose 1-phosphate,0.000365825,-0.84,FALSE,241.01188
253.09289,C05401,M-H [1-],3.39999999994234e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Galactosylglycerol,0.000652872,-0.59,FALSE,253.09289
259.02136,tag1p-D,M+H [1+],1.50000000189721e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,tag1p-D,0.111624449,-1.17,TRUE,259.02136
259.02242,C00103,M-H [1-],3.99999998990097e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Glucose 1-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C01097,M-H [1-],3.99999998990097e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Tagatose 6-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02242,C00446,M-H [1-],3.99999998990097e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Galactose 1-phosphate,0.000230005,-0.83,FALSE,259.02242
259.02243,C00103,M-H [1-],5.99999998485146e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Glucose 1-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C01097,M-H [1-],5.99999998485146e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Tagatose 6-phosphate,0.022058477,-1.24,FALSE,259.02243
259.02243,C00446,M-H [1-],5.99999998485146e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Galactose 1-phosphate,0.022058477,-1.24,FALSE,259.02243
338.98866,C03785,M-H [1-],6.40000000089458e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,"D-Tagatose 1,6-bisphosphate",0.000204166,-0.87,FALSE,338.98866
341.10885,C00243,M-H [1-],7.39999999836982e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Alpha-Lactose,0.001554924,-1.59,FALSE,341.10885
341.10885,C00089,M-H [1-],7.39999999836982e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Sucrose,0.001554924,-1.59,FALSE,341.10885
341.10885,C05400,M-H [1-],7.39999999836982e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Epimelibiose,0.001554924,-1.59,FALSE,341.10885
341.10885,C05402,M-H [1-],7.39999999836982e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Melibiose,0.001554924,-1.59,FALSE,341.10885
343.12352,C00243,M+H [1+],4.40000000025975e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Alpha-Lactose,0.321081261,-0.19,TRUE,343.12352
343.12352,C00089,M+H [1+],4.40000000025975e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Sucrose,0.321081261,-0.19,TRUE,343.12352
343.12352,C05400,M+H [1+],4.40000000025975e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Epimelibiose,0.321081261,-0.19,TRUE,343.12352
343.12352,C05402,M+H [1+],4.40000000025975e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Melibiose,0.321081261,-0.19,TRUE,343.12352
402.01086,C00112,M-H [1-],6.40000000089458e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,CDP,0.060158625,-0.46,FALSE,402.01086
402.99482,C00015,M-H [1-],0.000104000000021642,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Uridine 5'-diphosphate,0.020444284,-0.54,FALSE,402.99482
481.97723,C00063,M-H [1-],5.99999998485146e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Cytidine triphosphate,0.00183632,-0.64,FALSE,481.97723
482.96114,C00075,M-H [1-],8.40000000152941e-05,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Uridine triphosphate,0.004458649,-0.89,FALSE,482.96114
565.04754,C00029,M-H [1-],0.000183999999876505,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Uridine diphosphate glucose,0.006365154,-0.39,FALSE,565.04754
565.04754,C00052,M-H [1-],0.000183999999876505,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Uridine diphosphategalactose,0.006365154,-0.39,FALSE,565.04754
665.21451,C01613,M-H [1-],0.000113999999939551,Galactose metabolism,mfn1v10path139,41,Matched.Compound,Stachyose,0.00379727,-1.77,FALSE,665.21451
89.02442,C00577,M-H [1-],3.99999998990097e-06,Galactose metabolism,mfn1v10path139,41,Matched.Compound,D-Glyceraldehyde,0.015748409,-0.44,FALSE,89.02442
104.07061,C00334,M+H [1+],3.39999999994234e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,gamma-Aminobutyric acid,0.000735898,-0.34,TRUE,104.07061
145.01429,C00026,M-H [1-],6.59999999754746e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,Oxoglutaric acid,3.65e-05,-0.73,FALSE,145.01429
146.04588,C00025,M-H [1-],4.40000000025975e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,Glutamic acid,4.78e-07,2.79,FALSE,146.04588
147.07642,C00064,M+H [1+],4.40000000310192e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,Glutamine,0.1136006,-0.18,TRUE,147.07642
148.06045,C00025,M+H [1+],2.59999999911997e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,Glutamic acid,9.56e-05,-0.55,TRUE,148.06045
251.0696,C00669,M+H [1+],2.4000000024671e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,gamma-Glutamylcysteine,0.127699732,0.71,TRUE,251.0696
251.06965,C00669,M+H [1+],7.40000000121199e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,gamma-Glutamylcysteine,0.187237714,-0.58,TRUE,251.06965
306.07649,C00051,M-H [1-],3.40000000278451e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,Glutathione,0.004091129,-0.59,FALSE,306.07649
613.15941,C00127,M+H [1+],0.000133999999889056,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,Oxidized glutathione,0.021493262,-0.65,TRUE,613.15941
613.15942,C00127,M+H [1+],0.000143999999863809,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,Oxidized glutathione,0.053636244,-0.69,TRUE,613.15942
86.06002,C00334,M-H2O+H [1+],4.35332299986158e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,gamma-Aminobutyric acid,0.837278259,-0.25,TRUE,86.06002
87.00877,C00022,M-H [1-],4.5999999997548e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,Pyruvic acid,0.18021595,-0.15,FALSE,87.00877
90.05493,C00041,M+H [1+],4.60000000117589e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,L-Alanine,0.0162134,-0.31,TRUE,90.05493
90.05495,C00041,M+H [1+],2.60000000054106e-05,Glutamate metabolism,mfn1v10path141,15,Matched.Compound,L-Alanine,1.73e-06,-0.63,TRUE,90.05495
128.03531,C01879,M-H [1-],1.39999999930751e-05,Glutathione Metabolism,mfn1v10path142,19,Matched.Compound,Pyroglutamic acid,0.029570355,-0.35,FALSE,128.03531
146.04588,C00025,M-H [1-],4.40000000025975e-05,Glutathione Metabolism,mfn1v10path142,19,Matched.Compound,Glutamic acid,4.78e-07,2.79,FALSE,146.04588
148.06045,C00025,M+H [1+],2.59999999911997e-05,Glutathione Metabolism,mfn1v10path142,19,Matched.Compound,Glutamic acid,9.56e-05,-0.55,TRUE,148.06045
199.07241,C03740,M-H2O-H [1-],0.000528429699983235,Glutathione Metabolism,mfn1v10path142,19,Matched.Compound,gamma-Glutamylalanine,0.857517507,-0.11,FALSE,199.07241
